fips_a,fips_b,lc_type,accuracy,n_a,n_b,imp_st_damcat,imp_bldgtype,imp_clr
6013,6041,urban+barren,0.9492009132420091,127,90,4.351826111709957,3.3816662964596764,92.26650759183035
6013,6067,urban+barren,0.9039760348583878,127,279,8.056233343357508,4.635829653271273,87.30793700337125
6013,6075,urban+barren,0.9430583501006037,127,84,1.9997892943435858,6.907578975961174,91.09263172969523
6013,6077,urban+barren,0.6602017618641659,127,79,14.652102712050663,9.229795910280691,76.11810137766862
6013,6095,urban+barren,,127,0,,,
6013,6097,urban+barren,,127,0,,,
6015,6023,urban+barren,,0,11,,,
6015,6093,urban+barren,,0,0,,,
6017,6061,urban+barren,,0,119,,,
6017,6067,urban+barren,,0,279,,,
6019,6027,urban+barren,0.9662346455034448,4402,1077,11.598364201119555,5.023114491027092,83.37852130785335
6019,6031,urban+barren,0.9942213327403454,4402,97,16.703284698128588,6.653796337214163,76.64291896465726
6019,6039,urban+barren,,4402,0,,,
6019,6047,urban+barren,,4402,0,,,
6019,6051,urban+barren,0.9960053262316911,4402,104,3.5597742987633367,7.425300940751441,89.01492476048521
6019,6053,urban+barren,,4402,34,,,
6019,6069,urban+barren,,4402,0,,,
6019,6107,urban+barren,,4402,34,,,
6021,6033,urban+barren,,0,0,,,
6021,6045,urban+barren,,0,0,,,
6021,6103,urban+barren,,0,0,,,
6023,6045,urban+barren,,11,0,,,
6023,6093,urban+barren,,11,0,,,
6023,6105,urban+barren,,11,0,,,
6025,6065,urban+barren,0.9940919208425916,794,40167,7.212792311053154,9.48772712284701,83.29948056609986
6025,6073,urban+barren,0.9153185988867084,794,2300,11.03412151587959,9.119963245067652,79.84591523905276
6027,6029,urban+barren,0.970602889885401,1077,4944,8.027838542590956,3.948590242897081,88.023571214512
6027,6051,urban+barren,0.9119403434899231,1077,104,14.728169813701921,50.98644228959412,34.28538789670396
6027,6071,urban+barren,0.9942051720910102,1077,30503,7.729285240391405,8.391895366904544,83.87881939270403
6027,6107,urban+barren,,1077,34,,,
6029,6031,urban+barren,0.9946439194357101,4944,97,8.651303126469788,5.334258274062526,86.01443859946768
6029,6037,urban+barren,0.9423963847202522,4944,2434,13.558493262471659,3.623889066407423,82.81761767112091
6029,6071,urban+barren,0.8602702671985635,4944,30503,15.206299609920453,74.69368552391893,10.100014866160615
6029,6079,urban+barren,,4944,0,,,
6029,6083,urban+barren,,4944,0,,,
6029,6107,urban+barren,,4944,34,,,
6029,6111,urban+barren,0.9735576563006245,4944,464,1.4391079900144983,4.603458714949986,93.95743329503553
6031,6053,urban+barren,,97,34,,,
6031,6079,urban+barren,,97,0,,,
6031,6107,urban+barren,,97,34,,,
6033,6045,urban+barren,,0,0,,,
6033,6055,urban+barren,,0,0,,,
6033,6097,urban+barren,,0,0,,,
6033,6113,urban+barren,,0,12,,,
6035,6049,urban+barren,,0,0,,,
6035,6063,urban+barren,,0,0,,,
6035,6089,urban+barren,,0,0,,,
6035,6091,urban+barren,,0,0,,,
6037,6059,urban+barren,0.9373795186402211,2434,1750,13.593679747887785,3.071825215302367,83.33449503680988
6037,6071,urban+barren,0.9875216322069406,2434,30503,11.974711237426495,1.9428303547885364,86.08245840778498
6037,6111,urban+barren,0.966528640441684,2434,464,16.346415789613456,2.3501651169954596,81.30341909339108
6039,6043,urban+barren,,0,0,,,
6039,6047,urban+barren,,0,0,,,
6039,6051,urban+barren,,0,104,,,
6039,6109,urban+barren,,0,0,,,
6041,6075,urban+barren,0.6149425287356323,90,84,14.602778857471101,11.654949744808848,73.74227139772006
6041,6095,urban+barren,,90,0,,,
6041,6097,urban+barren,,90,0,,,
6043,6047,urban+barren,,0,0,,,
6043,6099,urban+barren,,0,106,,,
6043,6109,urban+barren,,0,0,,,
6045,6097,urban+barren,,0,0,,,
6045,6103,urban+barren,,0,0,,,
6045,6105,urban+barren,,0,0,,,
6047,6069,urban+barren,,0,0,,,
6047,6085,urban+barren,,0,79,,,
6047,6099,urban+barren,,0,106,,,
6049,6089,urban+barren,,0,0,,,
6049,6093,urban+barren,,0,0,,,
6051,6109,urban+barren,,104,0,,,
6053,6069,urban+barren,,34,0,,,
6053,6079,urban+barren,,34,0,,,
6053,6087,urban+barren,,34,15,,,
6055,6095,urban+barren,,0,0,,,
6055,6097,urban+barren,,0,0,,,
6055,6113,urban+barren,,0,12,,,
6057,6061,urban+barren,,0,119,,,
6057,6091,urban+barren,,0,0,,,
6057,6115,urban+barren,,0,0,,,
6059,6065,urban+barren,0.9582746873482714,1750,40167,50.81553794258328,27.800910353889837,21.383551703526887
6059,6071,urban+barren,0.9457414814125817,1750,30503,49.926847821898484,17.701305520159405,32.371846657942115
6059,6073,urban+barren,0.9338271604938272,1750,2300,6.676569064304117,3.8380078202375225,89.48542311545836
6061,6067,urban+barren,0.9246221614642667,119,279,2.898965071421273,2.494816492444416,94.60621843613431
6061,6101,urban+barren,,119,0,,,
6061,6115,urban+barren,,119,0,,,
6063,6089,urban+barren,,0,0,,,
6063,6091,urban+barren,,0,0,,,
6063,6103,urban+barren,,0,0,,,
6063,6115,urban+barren,,0,0,,,
6065,6071,urban+barren,0.5685156276725493,40167,30503,52.10533241678794,30.117545277275372,17.77712230593669
6065,6073,urban+barren,0.9902512688756829,40167,2300,25.344195534175224,0.6497962881532575,74.00600817767152
6067,6077,urban+barren,0.9496498599439777,279,79,4.809761494905201,2.9308860667420937,92.25935243835269
6067,6095,urban+barren,,279,0,,,
6067,6101,urban+barren,,279,0,,,
6067,6113,urban+barren,,279,12,,,
6069,6085,urban+barren,,0,79,,,
6069,6087,urban+barren,,0,15,,,
6075,6081,urban+barren,0.8822324628776242,84,103,3.1484302679847427,4.891643921236316,91.95992581077894
6077,6099,urban+barren,0.5998589811387273,79,106,14.45192178781814,52.91664655457537,32.63143165760648
6079,6083,urban+barren,,0,0,,,
6081,6085,urban+barren,0.8735883424408014,103,79,4.31346930195444,6.66674674715756,89.019783950888
6081,6087,urban+barren,,103,15,,,
6083,6111,urban+barren,,0,464,,,
6085,6087,urban+barren,,79,15,,,
6085,6099,urban+barren,0.8648863035430989,79,106,4.231740077229558,11.064487064170336,84.7037728586001
6089,6093,urban+barren,,0,0,,,
6089,6103,urban+barren,,0,0,,,
6089,6105,urban+barren,,0,0,,,
6091,6115,urban+barren,,0,0,,,
6093,6105,urban+barren,,0,0,,,
6095,6097,urban+barren,,0,0,,,
6095,6113,urban+barren,,0,12,,,
6099,6109,urban+barren,,106,0,,,
6101,6113,urban+barren,,0,12,,,
6101,6115,urban+barren,,0,0,,,
6103,6105,urban+barren,,0,0,,,
