fips,lc_type,clr,count,exposure
6089,forest,navy,10,16023
6089,forest,terracotta,1656,16023
6089,forest,verde,2706,16023
6089,grass,alabaster,16,40
6089,grass,amber,1,40
6089,grass,bar,1,40
6089,grass,brown,14,40
6089,grass,indigo,2,40
6089,grass,terracotta,5,40
6089,grass,verde,1,40
6089,shrub,alabaster,198,1296
6089,shrub,amber,21,1296
6089,shrub,bar,4,1296
6089,shrub,brown,708,1296
6089,shrub,foo,1,1296
6089,shrub,indigo,112,1296
6089,shrub,lavender,3,1296
6089,shrub,navy,1,1296
6089,shrub,terracotta,177,1296
6089,shrub,verde,71,1296
6089,urban+crop,alabaster,1,5
6089,urban+crop,amber,1,5
6089,urban+crop,brown,1,5
6089,urban+crop,lavender,1,5
6089,urban+crop,terracotta,1,5
6089,urban+forest,alabaster,3657,31609
6089,urban+forest,amber,2131,31609
6089,urban+forest,bar,129,31609
6089,urban+forest,brown,11169,31609
6089,urban+forest,foo,538,31609
6089,urban+forest,gold,44,31609
6089,urban+forest,indigo,1822,31609
6089,urban+forest,lavender,1822,31609
6089,urban+forest,lilac,28,31609
6089,urban+forest,navy,28,31609
6089,urban+forest,terracotta,4863,31609
6089,urban+forest,verde,5378,31609
6089,urban+grass,alabaster,449,3087
6089,urban+grass,amber,380,3087
6089,urban+grass,bar,29,3087
6089,urban+grass,brown,817,3087
6089,urban+grass,foo,172,3087
6089,urban+grass,gold,20,3087
6089,urban+grass,indigo,284,3087
6089,urban+grass,lavender,314,3087
6089,urban+grass,lilac,9,3087
6089,urban+grass,navy,9,3087
6089,urban+grass,terracotta,520,3087
6089,urban+grass,verde,84,3087
6089,urban+shrub,alabaster,71,384
6089,urban+shrub,amber,53,384
6089,urban+shrub,bar,3,384
6089,urban+shrub,brown,82,384
6089,urban+shrub,foo,37,384
6089,urban+shrub,gold,2,384
6089,urban+shrub,indigo,26,384
6089,urban+shrub,lavender,29,384
6089,urban+shrub,terracotta,77,384
6089,urban+shrub,verde,4,384
6091,forest,aquamarine,69,614
6091,forest,coffee,16,614
6091,forest,indigo,1,614
6091,forest,ivory,34,614
6091,forest,lilac,34,614
6091,forest,olive,106,614
6091,forest,orange,52,614
6091,forest,sage,3,614
6091,forest,tan,299,614
6091,grass,aquamarine,2,20
6091,grass,ivory,6,20
6091,grass,lilac,1,20
6091,grass,olive,1,20
6091,grass,orange,3,20
6091,grass,tan,7,20
6091,shrub,aquamarine,5,60
6091,shrub,ivory,4,60
6091,shrub,lilac,4,60
6091,shrub,olive,4,60
6091,shrub,orange,4,60
6091,shrub,tan,39,60
6091,urban+forest,aquamarine,8,164
6091,urban+forest,coffee,12,164
6091,urban+forest,foo,3,164
6091,urban+forest,ivory,8,164
6091,urban+forest,lilac,17,164
6091,urban+forest,olive,28,164
6091,urban+forest,orange,21,164
6091,urban+forest,sage,1,164
6091,urban+forest,tan,66,164
6091,urban+grass,aquamarine,11,184
6091,urban+grass,coffee,13,184
6091,urban+grass,foo,10,184
6091,urban+grass,gold,1,184
6091,urban+grass,gray,1,184
6091,urban+grass,indigo,1,184
6091,urban+grass,ivory,22,184
6091,urban+grass,lemon,11,184
6091,urban+grass,lilac,27,184
6091,urban+grass,olive,11,184
6091,urban+grass,orange,28,184
6091,urban+grass,plum,2,184
6091,urban+grass,sage,1,184
6091,urban+grass,tan,45,184
6091,urban+shrub,aquamarine,3,44
6091,urban+shrub,foo,4,44
6091,urban+shrub,ivory,6,44
6091,urban+shrub,lemon,3,44
6091,urban+shrub,lilac,6,44
6091,urban+shrub,olive,3,44
6091,urban+shrub,orange,7,44
6091,urban+shrub,tan,12,44
6093,crop,aqua,1,32
6093,crop,cocoa,13,32
6093,crop,foo,1,32
6093,crop,grey,14,32
6093,crop,olive,2,32
6093,crop,purple,1,32
6093,forest,aqua,237,4532
6093,forest,cocoa,1940,4532
6093,forest,emerald,52,4532
6093,forest,foo,120,4532
6093,forest,grey,338,4532
6093,forest,ivory,1,4532
6093,forest,navy,1,4532
6093,forest,olive,1467,4532
6093,forest,purple,315,4532
6093,forest,sienna,1,4532
6093,forest,tan,60,4532
6093,grass,aqua,3,78
6093,grass,cocoa,25,78
6093,grass,foo,2,78
6093,grass,grey,25,78
6093,grass,ivory,3,78
6093,grass,olive,11,78
6093,grass,purple,6,78
6093,grass,tan,3,78
6093,shrub,aqua,69,1399
6093,shrub,cocoa,719,1399
6093,shrub,emerald,3,1399
6093,shrub,foo,43,1399
6093,shrub,grey,190,1399
6093,shrub,ivory,4,1399
6093,shrub,olive,201,1399
6093,shrub,purple,68,1399
6093,shrub,sienna,69,1399
6093,shrub,tan,33,1399
6093,urban+crop,aqua,22,297
6093,urban+crop,auburn,2,297
6093,urban+crop,cocoa,75,297
6093,urban+crop,emerald,1,297
6093,urban+crop,foo,42,297
6093,urban+crop,grey,24,297
6093,urban+crop,olive,31,297
6093,urban+crop,purple,44,297
6093,urban+crop,sienna,28,297
6093,urban+crop,tan,18,297
6093,urban+crop,yellow,10,297
6093,urban+forest,aqua,277,5396
6093,urban+forest,auburn,43,5396
6093,urban+forest,cocoa,1612,5396
6093,urban+forest,emerald,186,5396
6093,urban+forest,foo,602,5396
6093,urban+forest,grey,189,5396
6093,urban+forest,ivory,2,5396
6093,urban+forest,navy,13,5396
6093,urban+forest,olive,1349,5396
6093,urban+forest,purple,645,5396
6093,urban+forest,sienna,277,5396
6093,urban+forest,tan,188,5396
6093,urban+forest,terracotta,13,5396
6093,urban+grass,aqua,118,1321
6093,urban+grass,auburn,3,1321
6093,urban+grass,cocoa,318,1321
6093,urban+grass,foo,213,1321
6093,urban+grass,grey,104,1321
6093,urban+grass,olive,125,1321
6093,urban+grass,purple,180,1321
6093,urban+grass,sienna,155,1321
6093,urban+grass,tan,28,1321
6093,urban+grass,terracotta,2,1321
6093,urban+grass,yellow,75,1321
6093,urban+shrub,aqua,48,377
6093,urban+shrub,cocoa,76,377
6093,urban+shrub,foo,62,377
6093,urban+shrub,grey,33,377
6093,urban+shrub,olive,48,377
6093,urban+shrub,purple,60,377
6093,urban+shrub,sienna,40,377
6093,urban+shrub,yellow,10,377
6095,crop,alabaster,198,556
6095,crop,amber,32,556
6095,crop,bar,12,556
6095,crop,brown,175,556
6095,crop,green,25,556
6095,crop,indigo,62,556
6095,crop,lavender,3,556
6095,crop,navy,1,556
6095,crop,terracotta,48,556
6095,forest,alabaster,442,2457
6095,forest,amber,56,2457
6095,forest,bar,9,2457
6095,forest,brown,1025,2457
6095,forest,gold,1,2457
6095,forest,green,496,2457
6095,forest,indigo,225,2457
6095,forest,navy,3,2457
6095,forest,terracotta,200,2457
6095,grass,alabaster,141,412
6095,grass,amber,27,412
6095,grass,bar,4,412
6095,grass,brown,100,412
6095,grass,green,19,412
6095,grass,indigo,61,412
6095,grass,navy,1,412
6095,grass,terracotta,59,412
6095,shrub,alabaster,884,4391
6095,shrub,amber,254,4391
6095,shrub,bar,5,4391
6095,shrub,brown,1507,4391
6095,shrub,foo,27,4391
6095,shrub,gold,2,4391
6095,shrub,green,361,4391
6095,shrub,indigo,562,4391
6095,shrub,lavender,124,4391
6095,shrub,navy,3,4391
6095,shrub,terracotta,662,4391
6095,urban+crop,alabaster,1091,5627
6095,urban+crop,amber,767,5627
6095,urban+crop,bar,19,5627
6095,urban+crop,brown,1395,5627
6095,urban+crop,foo,449,5627
6095,urban+crop,gold,12,5627
6095,urban+crop,green,110,5627
6095,urban+crop,indigo,445,5627
6095,urban+crop,lavender,332,5627
6095,urban+crop,lilac,1,5627
6095,urban+crop,navy,4,5627
6095,urban+crop,terracotta,1002,5627
6095,urban+forest,alabaster,521,4332
6095,urban+forest,amber,302,4332
6095,urban+forest,bar,2,4332
6095,urban+forest,brown,1623,4332
6095,urban+forest,foo,128,4332
6095,urban+forest,gold,1,4332
6095,urban+forest,green,751,4332
6095,urban+forest,indigo,220,4332
6095,urban+forest,lavender,259,4332
6095,urban+forest,lilac,1,4332
6095,urban+forest,navy,1,4332
6095,urban+forest,terracotta,523,4332
6095,urban+grass,alabaster,18348,103555
6095,urban+grass,amber,12261,103555
6095,urban+grass,bar,302,103555
6095,urban+grass,brown,26883,103555
6095,urban+grass,foo,8275,103555
6095,urban+grass,gold,214,103555
6095,urban+grass,green,4111,103555
6095,urban+grass,indigo,8186,103555
6095,urban+grass,lavender,8186,103555
6095,urban+grass,lilac,89,103555
6095,urban+grass,navy,89,103555
6095,urban+grass,terracotta,16611,103555
6095,urban+shrub,alabaster,563,2834
6095,urban+shrub,amber,334,2834
6095,urban+shrub,bar,9,2834
6095,urban+shrub,brown,633,2834
6095,urban+shrub,foo,134,2834
6095,urban+shrub,gold,5,2834
6095,urban+shrub,green,109,2834
6095,urban+shrub,indigo,303,2834
6095,urban+shrub,lavender,168,2834
6095,urban+shrub,lilac,1,2834
6095,urban+shrub,navy,5,2834
6095,urban+shrub,terracotta,570,2834
6097,crop,alabaster,44,156
6097,crop,azure,10,156
6097,crop,brown,58,156
6097,crop,grey,8,156
6097,crop,lavender,10,156
6097,crop,olive,3,156
6097,crop,red,2,156
6097,crop,sage,19,156
6097,crop,terracotta,2,156
6097,forest,alabaster,1639,23452
6097,forest,azure,1348,23452
6097,forest,brown,10720,23452
6097,forest,grey,3,23452
6097,forest,lavender,2119,23452
6097,forest,olive,141,23452
6097,forest,red,15,23452
6097,forest,sage,6888,23452
6097,forest,terracotta,579,23452
6097,grass,alabaster,11,33
6097,grass,azure,3,33
6097,grass,brown,13,33
6097,grass,grey,1,33
6097,grass,lavender,2,33
6097,grass,sage,3,33
6097,shrub,alabaster,1340,8119
6097,shrub,amber,61,8119
6097,shrub,azure,941,8119
6097,shrub,brown,3425,8119
6097,shrub,grey,26,8119
6097,shrub,lavender,623,8119
6097,shrub,olive,26,8119
6097,shrub,red,61,8119
6097,shrub,sage,1262,8119
6097,shrub,sienna,2,8119
6097,shrub,terracotta,352,8119
6097,urban+crop,alabaster,7,66
6097,urban+crop,amber,1,66
6097,urban+crop,azure,7,66
6097,urban+crop,brown,30,66
6097,urban+crop,lavender,7,66
6097,urban+crop,red,2,66
6097,urban+crop,sage,6,66
6097,urban+crop,terracotta,6,66
6097,urban+forest,alabaster,2203,44237
6097,urban+forest,amber,297,44237
6097,urban+forest,azure,2628,44237
6097,urban+forest,brown,19260,44237
6097,urban+forest,grey,15,44237
6097,urban+forest,lavender,5739,44237
6097,urban+forest,olive,186,44237
6097,urban+forest,red,898,44237
6097,urban+forest,sage,9499,44237
6097,urban+forest,sienna,42,44237
6097,urban+forest,terracotta,3470,44237
6097,urban+grass,alabaster,7217,62493
6097,urban+grass,amber,4327,62493
6097,urban+grass,azure,4936,62493
6097,urban+grass,brown,18416,62493
6097,urban+grass,grey,302,62493
6097,urban+grass,lavender,8711,62493
6097,urban+grass,olive,311,62493
6097,urban+grass,red,4936,62493
6097,urban+grass,sage,8401,62493
6097,urban+grass,sienna,126,62493
6097,urban+grass,terracotta,4810,62493
6097,urban+shrub,alabaster,227,2595
6097,urban+shrub,amber,31,2595
6097,urban+shrub,azure,197,2595
6097,urban+shrub,brown,922,2595
6097,urban+shrub,grey,5,2595
6097,urban+shrub,lavender,462,2595
6097,urban+shrub,olive,10,2595
6097,urban+shrub,red,197,2595
6097,urban+shrub,sage,347,2595
6097,urban+shrub,sienna,4,2595
6097,urban+shrub,terracotta,193,2595
6099,crop,alabaster,648,1888
6099,crop,blue,119,1888
6099,crop,brown,692,1888
6099,crop,grey,22,1888
6099,crop,lavender,84,1888
6099,crop,olive,5,1888
6099,crop,sage,308,1888
6099,crop,terracotta,10,1888
6099,forest,alabaster,454,4863
6099,forest,blue,445,4863
6099,forest,brown,2055,4863
6099,forest,grey,1,4863
6099,forest,lavender,93,4863
6099,forest,olive,22,4863
6099,forest,sage,1738,4863
6099,forest,terracotta,55,4863
6099,grass,alabaster,14,47
6099,grass,blue,4,47
6099,grass,brown,17,47
6099,grass,grey,2,47
6099,grass,lavender,4,47
6099,grass,sage,4,47
6099,grass,terracotta,2,47
6099,shrub,alabaster,103,747
6099,shrub,blue,80,747
6099,shrub,brown,373,747
6099,shrub,grey,3,747
6099,shrub,lavender,53,747
6099,shrub,olive,3,747
6099,shrub,red,3,747
6099,shrub,sage,99,747
6099,shrub,terracotta,30,747
6099,urban,alabaster,8376,72107
6099,urban,amber,2846,72107
6099,urban,blue,5011,72107
6099,urban,brown,23275,72107
6099,urban,grey,264,72107
6099,urban,lavender,10057,72107
6099,urban,olive,264,72107
6099,urban,red,6478,72107
6099,urban,sage,8376,72107
6099,urban,sienna,172,72107
6099,urban,terracotta,6988,72107
6099,urban+barren,alabaster,20,176
6099,urban+barren,amber,7,176
6099,urban+barren,blue,13,176
6099,urban+barren,brown,68,176
6099,urban+barren,grey,3,176
6099,urban+barren,lavender,22,176
6099,urban+barren,olive,3,176
6099,urban+barren,red,9,176
6099,urban+barren,sage,14,176
6099,urban+barren,sienna,3,176
6099,urban+barren,terracotta,14,176
6099,urban+crop,alabaster,2439,27931
6099,urban+crop,amber,1054,27931
6099,urban+crop,blue,2166,27931
6099,urban+crop,brown,9058,27931
6099,urban+crop,grey,57,27931
6099,urban+crop,lavender,4867,27931
6099,urban+crop,olive,109,27931
6099,urban+crop,red,2166,27931
6099,urban+crop,sage,3268,27931
6099,urban+crop,sienna,58,27931
6099,urban+crop,terracotta,2689,27931
6099,urban+forest,alabaster,1996,35420
6099,urban+forest,amber,278,35420
6099,urban+forest,blue,2391,35420
6099,urban+forest,brown,15278,35420
6099,urban+forest,grey,28,35420
6099,urban+forest,lavender,4221,35420
6099,urban+forest,olive,405,35420
6099,urban+forest,red,278,35420
6099,urban+forest,sage,9230,35420
6099,urban+forest,sienna,12,35420
6099,urban+forest,terracotta,1303,35420
6099,urban+grass,alabaster,324,2514
6099,urban+grass,amber,126,2514
6099,urban+grass,blue,279,2514
6099,urban+grass,brown,783,2514
6099,urban+grass,grey,2,2514
6099,urban+grass,lavender,326,2514
6099,urban+grass,olive,2,2514
6099,urban+grass,red,126,2514
6099,urban+grass,sage,324,2514
6099,urban+grass,sienna,2,2514
6099,urban+grass,terracotta,220,2514
6099,urban+shrub,alabaster,112,1191
6099,urban+shrub,amber,40,1191
6099,urban+shrub,blue,112,1191
6099,urban+shrub,brown,425,1191
6099,urban+shrub,lavender,203,1191
6099,urban+shrub,red,59,1191
6099,urban+shrub,sage,120,1191
6099,urban+shrub,terracotta,120,1191
6101,crop,alabaster,204,631
6101,crop,bar,33,631
6101,crop,beige,34,631
6101,crop,blue,12,631
6101,crop,coffee,208,631
6101,crop,green,57,631
6101,crop,lilac,35,631
6101,crop,plum,1,631
6101,crop,red,35,631
6101,crop,terracotta,12,631
6101,forest,alabaster,58,576
6101,forest,beige,17,576
6101,forest,blue,15,576
6101,forest,coffee,257,576
6101,forest,green,199,576
6101,forest,lilac,15,576
6101,forest,red,15,576
6101,shrub,alabaster,48,329
6101,shrub,bar,2,329
6101,shrub,beige,17,329
6101,shrub,blue,11,329
6101,shrub,coffee,137,329
6101,shrub,green,51,329
6101,shrub,lilac,24,329
6101,shrub,red,23,329
6101,shrub,terracotta,16,329
6101,urban+crop,alabaster,2075,21356
6101,urban+crop,bar,35,21356
6101,urban+crop,beige,405,21356
6101,urban+crop,blue,636,21356
6101,urban+crop,coffee,6326,21356
6101,urban+crop,green,2300,21356
6101,urban+crop,lilac,3337,21356
6101,urban+crop,plum,90,21356
6101,urban+crop,red,3433,21356
6101,urban+crop,terracotta,2300,21356
6101,urban+crop,yellow,419,21356
6101,urban+forest,alabaster,37,894
6101,urban+forest,bar,1,894
6101,urban+forest,beige,24,894
6101,urban+forest,coffee,373,894
6101,urban+forest,green,189,894
6101,urban+forest,lilac,111,894
6101,urban+forest,plum,3,894
6101,urban+forest,red,78,894
6101,urban+forest,terracotta,78,894
6101,urban+shrub,alabaster,16,202
6101,urban+shrub,bar,2,202
6101,urban+shrub,beige,17,202
6101,urban+shrub,blue,2,202
6101,urban+shrub,coffee,53,202
6101,urban+shrub,green,26,202
6101,urban+shrub,lilac,31,202
6101,urban+shrub,plum,3,202
6101,urban+shrub,red,32,202
6101,urban+shrub,terracotta,18,202
6101,urban+shrub,yellow,2,202
6103,crop,aquamarine,3,97
6103,crop,auburn,1,97
6103,crop,cocoa,33,97
6103,crop,emerald,1,97
6103,crop,foo,2,97
6103,crop,gray,36,97
6103,crop,ivory,5,97
6103,crop,navy,2,97
6103,crop,olive,3,97
6103,crop,purple,4,97
6103,crop,tan,6,97
6103,crop,terracotta,1,97
6103,forest,aquamarine,110,3449
6103,forest,cocoa,1576,3449
6103,forest,emerald,17,3449
6103,forest,foo,158,3449
6103,forest,gray,158,3449
6103,forest,olive,1182,3449
6103,forest,purple,231,3449
6103,forest,tan,17,3449
6103,grass,aquamarine,14,152
6103,grass,cocoa,32,152
6103,grass,foo,7,152
6103,grass,gray,55,152
6103,grass,ivory,4,152
6103,grass,olive,26,152
6103,grass,purple,7,152
6103,grass,sienna,7,152
6103,shrub,aquamarine,175,2317
6103,shrub,cocoa,1238,2317
6103,shrub,emerald,4,2317
6103,shrub,foo,163,2317
6103,shrub,gray,168,2317
6103,shrub,olive,352,2317
6103,shrub,purple,120,2317
6103,shrub,sienna,72,2317
6103,shrub,tan,25,2317
6103,urban+crop,aquamarine,1,35
6103,urban+crop,auburn,1,35
6103,urban+crop,cocoa,17,35
6103,urban+crop,emerald,1,35
6103,urban+crop,foo,2,35
6103,urban+crop,gray,2,35
6103,urban+crop,ivory,1,35
6103,urban+crop,navy,1,35
6103,urban+crop,olive,2,35
6103,urban+crop,purple,3,35
6103,urban+crop,sienna,3,35
6103,urban+crop,terracotta,1,35
6103,urban+forest,aquamarine,85,1930
6103,urban+forest,auburn,1,1930
6103,urban+forest,cocoa,779,1930
6103,urban+forest,emerald,4,1930
6103,urban+forest,foo,236,1930
6103,urban+forest,gray,55,1930
6103,urban+forest,olive,419,1930
6103,urban+forest,purple,267,1930
6103,urban+forest,sienna,55,1930
6103,urban+forest,tan,18,1930
6103,urban+forest,yellow,11,1930
6103,urban+grass,aquamarine,558,6602
6103,urban+grass,auburn,20,6602
6103,urban+grass,cocoa,1514,6602
6103,urban+grass,emerald,19,6602
6103,urban+grass,foo,688,6602
6103,urban+grass,gray,817,6602
6103,urban+grass,ivory,29,6602
6103,urban+grass,navy,20,6602
6103,urban+grass,olive,557,6602
6103,urban+grass,purple,1036,6602
6103,urban+grass,sienna,686,6602
6103,urban+grass,tan,190,6602
6103,urban+grass,terracotta,20,6602
6103,urban+grass,yellow,448,6602
6103,urban+shrub,aquamarine,60,786
6103,urban+shrub,cocoa,260,786
6103,urban+shrub,foo,62,786
6103,urban+shrub,gray,99,786
6103,urban+shrub,ivory,3,786
6103,urban+shrub,olive,61,786
6103,urban+shrub,purple,131,786
6103,urban+shrub,sienna,62,786
6103,urban+shrub,tan,24,786
6103,urban+shrub,yellow,24,786
6105,forest,aquamarine,182,2210
6105,forest,beige,1264,2210
6105,forest,coffee,134,2210
6105,forest,grey,4,2210
6105,forest,indigo,12,2210
6105,forest,ivory,79,2210
6105,forest,lilac,79,2210
6105,forest,olive,350,2210
6105,forest,orange,83,2210
6105,forest,plum,4,2210
6105,forest,sage,19,2210
6105,urban+forest,aquamarine,48,1005
6105,urban+forest,beige,357,1005
6105,urban+forest,coffee,122,1005
6105,urban+forest,foo,22,1005
6105,urban+forest,grey,5,1005
6105,urban+forest,indigo,8,1005
6105,urban+forest,ivory,33,1005
6105,urban+forest,lilac,77,1005
6105,urban+forest,maroon,2,1005
6105,urban+forest,olive,137,1005
6105,urban+forest,orange,137,1005
6105,urban+forest,plum,19,1005
6105,urban+forest,sage,38,1005
6107,crop,alabaster,999,3783
6107,crop,azure,389,3783
6107,crop,brown,1292,3783
6107,crop,grey,257,3783
6107,crop,lavender,360,3783
6107,crop,olive,38,3783
6107,crop,sage,324,3783
6107,crop,sienna,6,3783
6107,crop,terracotta,118,3783
6107,forest,alabaster,158,3507
6107,forest,azure,113,3507
6107,forest,brown,1667,3507
6107,forest,lavender,233,3507
6107,forest,olive,28,3507
6107,forest,sage,1308,3507
6107,grass,alabaster,60,173
6107,grass,azure,14,173
6107,grass,brown,63,173
6107,grass,grey,1,173
6107,grass,lavender,8,173
6107,grass,sage,27,173
6107,shrub,alabaster,232,1832
6107,shrub,azure,236,1832
6107,shrub,brown,964,1832
6107,shrub,grey,6,1832
6107,shrub,lavender,116,1832
6107,shrub,olive,7,1832
6107,shrub,sage,255,1832
6107,shrub,terracotta,16,1832
6107,urban,alabaster,112,1168
6107,urban,amber,43,1168
6107,urban,azure,90,1168
6107,urban,brown,383,1168
6107,urban,grey,2,1168
6107,urban,lavender,191,1168
6107,urban,olive,2,1168
6107,urban,red,90,1168
6107,urban,sage,102,1168
6107,urban,sienna,5,1168
6107,urban,terracotta,148,1168
6107,urban+barren,alabaster,15,124
6107,urban+barren,amber,6,124
6107,urban+barren,azure,14,124
6107,urban+barren,brown,44,124
6107,urban+barren,lavender,15,124
6107,urban+barren,red,4,124
6107,urban+barren,sage,15,124
6107,urban+barren,terracotta,11,124
6107,urban+crop,alabaster,4896,63403
6107,urban+crop,amber,1254,63403
6107,urban+crop,azure,6265,63403
6107,urban+crop,brown,21803,63403
6107,urban+crop,grey,85,63403
6107,urban+crop,lavender,11499,63403
6107,urban+crop,olive,215,63403
6107,urban+crop,red,3758,63403
6107,urban+crop,sage,7363,63403
6107,urban+crop,sienna,123,63403
6107,urban+crop,terracotta,6142,63403
6107,urban+forest,alabaster,1098,18968
6107,urban+forest,azure,727,18968
6107,urban+forest,brown,8309,18968
6107,urban+forest,grey,5,18968
6107,urban+forest,lavender,2276,18968
6107,urban+forest,olive,141,18968
6107,urban+forest,red,727,18968
6107,urban+forest,sage,4582,18968
6107,urban+forest,sienna,5,18968
6107,urban+forest,terracotta,1098,18968
6107,urban+grass,alabaster,2021,15967
6107,urban+grass,amber,608,15967
6107,urban+grass,azure,1096,15967
6107,urban+grass,brown,5156,15967
6107,urban+grass,grey,49,15967
6107,urban+grass,lavender,2070,15967
6107,urban+grass,olive,34,15967
6107,urban+grass,red,1451,15967
6107,urban+grass,sage,1557,15967
6107,urban+grass,sienna,49,15967
6107,urban+grass,terracotta,1876,15967
6107,urban+shrub,alabaster,90,1154
6107,urban+shrub,amber,54,1154
6107,urban+shrub,azure,130,1154
6107,urban+shrub,brown,451,1154
6107,urban+shrub,lavender,200,1154
6107,urban+shrub,olive,1,1154
6107,urban+shrub,red,14,1154
6107,urban+shrub,sage,140,1154
6107,urban+shrub,terracotta,74,1154
6109,forest,aquamarine,748,13142
6109,forest,auburn,1,13142
6109,forest,beige,81,13142
6109,forest,cocoa,5068,13142
6109,forest,emerald,74,13142
6109,forest,foo,346,13142
6109,forest,grey,1498,13142
6109,forest,ivory,12,13142
6109,forest,navy,2,13142
6109,forest,olive,4155,13142
6109,forest,purple,1157,13142
6109,grass,aquamarine,2,19
6109,grass,cocoa,4,19
6109,grass,foo,2,19
6109,grass,grey,5,19
6109,grass,olive,2,19
6109,grass,purple,2,19
6109,grass,sienna,2,19
6109,shrub,aquamarine,46,375
6109,shrub,beige,2,375
6109,shrub,cocoa,226,375
6109,shrub,foo,26,375
6109,shrub,grey,26,375
6109,shrub,olive,28,375
6109,shrub,purple,13,375
6109,shrub,sienna,8,375
6109,urban+forest,aquamarine,118,3563
6109,urban+forest,auburn,21,3563
6109,urban+forest,beige,195,3563
6109,urban+forest,cocoa,1232,3563
6109,urban+forest,emerald,68,3563
6109,urban+forest,foo,260,3563
6109,urban+forest,grey,260,3563
6109,urban+forest,ivory,21,3563
6109,urban+forest,navy,2,3563
6109,urban+forest,olive,703,3563
6109,urban+forest,purple,432,3563
6109,urban+forest,sienna,186,3563
6109,urban+forest,terracotta,13,3563
6109,urban+forest,yellow,52,3563
6109,urban+shrub,aquamarine,4,43
6109,urban+shrub,cocoa,16,43
6109,urban+shrub,foo,4,43
6109,urban+shrub,grey,5,43
6109,urban+shrub,olive,4,43
6109,urban+shrub,purple,5,43
6109,urban+shrub,sienna,5,43
6111,barren,alabaster,53,354
6111,barren,azure,44,354
6111,barren,brown,127,354
6111,barren,gray,1,354
6111,barren,lavender,38,354
6111,barren,olive,1,354
6111,barren,red,14,354
6111,barren,sage,56,354
6111,barren,terracotta,20,354
6111,crop,alabaster,96,355
6111,crop,azure,29,355
6111,crop,brown,121,355
6111,crop,gray,9,355
6111,crop,lavender,38,355
6111,crop,olive,1,355
6111,crop,red,5,355
6111,crop,sage,41,355
6111,crop,terracotta,15,355
6111,forest,alabaster,732,7396
6111,forest,azure,739,7396
6111,forest,brown,3135,7396
6111,forest,gray,7,7396
6111,forest,lavender,454,7396
6111,forest,olive,70,7396
6111,forest,sage,2253,7396
6111,forest,terracotta,6,7396
6111,grass,alabaster,404,1434
6111,grass,azure,189,1434
6111,grass,brown,441,1434
6111,grass,gray,29,1434
6111,grass,lavender,131,1434
6111,grass,olive,4,1434
6111,grass,sage,145,1434
6111,grass,sienna,1,1434
6111,grass,terracotta,90,1434
6111,shrub,alabaster,653,4462
6111,shrub,amber,28,4462
6111,shrub,azure,680,4462
6111,shrub,brown,1705,4462
6111,shrub,gray,27,4462
6111,shrub,lavender,432,4462
6111,shrub,olive,25,4462
6111,shrub,red,3,4462
6111,shrub,sage,678,4462
6111,shrub,sienna,3,4462
6111,shrub,terracotta,228,4462
6111,urban,alabaster,6939,71625
6111,urban,amber,2811,71625
6111,urban,azure,8610,71625
6111,urban,brown,23103,71625
6111,urban,gray,178,71625
6111,urban,lavender,11482,71625
6111,urban,olive,299,71625
6111,urban,red,2811,71625
6111,urban,sage,9709,71625
6111,urban,sienna,123,71625
6111,urban,terracotta,5560,71625
6111,urban+barren,alabaster,136,1283
6111,urban+barren,amber,63,1283
6111,urban+barren,azure,115,1283
6111,urban+barren,brown,406,1283
6111,urban+barren,lavender,191,1283
6111,urban+barren,olive,2,1283
6111,urban+barren,red,87,1283
6111,urban+barren,sage,168,1283
6111,urban+barren,terracotta,115,1283
6111,urban+crop,alabaster,751,6270
6111,urban+crop,amber,230,6270
6111,urban+crop,azure,735,6270
6111,urban+crop,brown,2107,6270
6111,urban+crop,gray,56,6270
6111,urban+crop,lavender,805,6270
6111,urban+crop,olive,35,6270
6111,urban+crop,red,230,6270
6111,urban+crop,sage,515,6270
6111,urban+crop,sienna,55,6270
6111,urban+crop,terracotta,751,6270
6111,urban+forest,alabaster,1402,17575
6111,urban+forest,amber,314,17575
6111,urban+forest,azure,1043,17575
6111,urban+forest,brown,7331,17575
6111,urban+forest,gray,11,17575
6111,urban+forest,lavender,1764,17575
6111,urban+forest,olive,100,17575
6111,urban+forest,red,314,17575
6111,urban+forest,sage,4253,17575
6111,urban+forest,sienna,6,17575
6111,urban+forest,terracotta,1037,17575
6111,urban+grass,alabaster,12274,104660
6111,urban+grass,amber,3147,104660
6111,urban+grass,azure,8327,104660
6111,urban+grass,brown,34680,104660
6111,urban+grass,gray,306,104660
6111,urban+grass,lavender,14636,104660
6111,urban+grass,olive,324,104660
6111,urban+grass,red,8327,104660
6111,urban+grass,sage,14312,104660
6111,urban+grass,sienna,141,104660
6111,urban+grass,terracotta,8186,104660
6111,urban+shrub,alabaster,517,4088
6111,urban+shrub,amber,197,4088
6111,urban+shrub,azure,326,4088
6111,urban+shrub,brown,1265,4088
6111,urban+shrub,gray,15,4088
6111,urban+shrub,lavender,532,4088
6111,urban+shrub,olive,10,4088
6111,urban+shrub,red,326,4088
6111,urban+shrub,sage,411,4088
6111,urban+shrub,sienna,13,4088
6111,urban+shrub,terracotta,476,4088
6113,crop,aqua,72,723
6113,crop,beige,18,723
6113,crop,cocoa,199,723
6113,crop,emerald,2,723
6113,crop,foo,29,723
